,model_type,clf,parameters,split_date,min_year_in_train,max_year_in_train,min_year_in_test,max_year_in_test,random_baseline,p_at_1,recall_at_1,f1_at_1,p_at_2,recall_at_2,f1_at_2,p_at_5,recall_at_5,f1_at_5,p_at_10,recall_at_10,f1_at_10,p_at_20,recall_at_20,f1_at_20,p_at_30,recall_at_30,f1_at_30,p_at_50,recall_at_50,f1_at_50,auc-roc
10,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
                       max_depth=50, max_features='log2', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=10,
                       min_weight_fraction_leaf=0.0, n_estimators=10000,
                       n_jobs=-1, oob_score=False, random_state=None, verbose=0,
                       warm_start=False)","{'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100, 'n_jobs': -1}",2013-01-01,2010-01-01,2012-01-01,2013-01-01,2013-01-01,0.10062893081761007,0.8571428571428571,0.075,0.13793103448275862,0.6,0.1125,0.18947368421052632,0.5384615384615384,0.2625,0.3529411764705882,0.4936708860759494,0.4875,0.49056603773584906,0.3836477987421384,0.7625,0.5104602510460251,0.3025210084033613,0.9,0.45283018867924524,0.19899244332493704,0.9875,0.3312368972746331,0.8975611888111888
11,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
                       max_depth=50, max_features='log2', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=10,
                       min_weight_fraction_leaf=0.0, n_estimators=10000,
                       n_jobs=-1, oob_score=False, random_state=None, verbose=0,
                       warm_start=False)","{'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 10000, 'n_jobs': -1}",2013-01-01,2010-01-01,2012-01-01,2013-01-01,2013-01-01,0.10062893081761007,0.8571428571428571,0.075,0.13793103448275862,0.6666666666666666,0.125,0.21052631578947367,0.5384615384615384,0.2625,0.3529411764705882,0.4810126582278481,0.475,0.4779874213836478,0.3710691823899371,0.7375,0.4937238493723849,0.31092436974789917,0.925,0.46540880503144655,0.1964735516372796,0.975,0.3270440251572327,0.8973076923076924
12,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
                       max_depth=50, max_features='log2', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=10,
                       min_weight_fraction_leaf=0.0, n_estimators=10000,
                       n_jobs=-1, oob_score=False, random_state=None, verbose=0,
                       warm_start=False)","{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100, 'n_jobs': -1}",2013-01-01,2010-01-01,2012-01-01,2013-01-01,2013-01-01,0.10062893081761007,0.8571428571428571,0.075,0.13793103448275862,0.6,0.1125,0.18947368421052632,0.5128205128205128,0.25,0.3361344537815126,0.43037974683544306,0.425,0.4276729559748428,0.3584905660377358,0.7125,0.47698744769874474,0.3025210084033613,0.9,0.45283018867924524,0.1964735516372796,0.975,0.3270440251572327,0.8873164335664336
13,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
                       max_depth=50, max_features='log2', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=10,
                       min_weight_fraction_leaf=0.0, n_estimators=10000,
                       n_jobs=-1, oob_score=False, random_state=None, verbose=0,
                       warm_start=False)","{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 10000, 'n_jobs': -1}",2013-01-01,2010-01-01,2012-01-01,2013-01-01,2013-01-01,0.10062893081761007,0.8571428571428571,0.075,0.13793103448275862,0.6666666666666666,0.125,0.21052631578947367,0.5384615384615384,0.2625,0.3529411764705882,0.4430379746835443,0.4375,0.44025157232704404,0.389937106918239,0.775,0.5188284518828452,0.31512605042016806,0.9375,0.4716981132075472,0.1964735516372796,0.975,0.3270440251572327,0.9006905594405594
14,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
                       max_depth=50, max_features='log2', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=10,
                       min_weight_fraction_leaf=0.0, n_estimators=10000,
                       n_jobs=-1, oob_score=False, random_state=None, verbose=0,
                       warm_start=False)","{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 100, 'n_jobs': -1}",2013-01-01,2010-01-01,2012-01-01,2013-01-01,2013-01-01,0.10062893081761007,0.7142857142857143,0.0625,0.11494252873563218,0.6,0.1125,0.18947368421052632,0.5384615384615384,0.2625,0.3529411764705882,0.5063291139240507,0.5,0.5031446540880503,0.3584905660377358,0.7125,0.47698744769874474,0.3067226890756303,0.9125,0.459119496855346,0.1964735516372796,0.975,0.3270440251572327,0.8936975524475526
15,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
                       max_depth=50, max_features='log2', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=10,
                       min_weight_fraction_leaf=0.0, n_estimators=10000,
                       n_jobs=-1, oob_score=False, random_state=None, verbose=0,
                       warm_start=False)","{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 10000, 'n_jobs': -1}",2013-01-01,2010-01-01,2012-01-01,2013-01-01,2013-01-01,0.10062893081761007,0.8571428571428571,0.075,0.13793103448275862,0.6666666666666666,0.125,0.21052631578947367,0.48717948717948717,0.2375,0.31932773109243695,0.4430379746835443,0.4375,0.44025157232704404,0.3836477987421384,0.7625,0.5104602510460251,0.31092436974789917,0.925,0.46540880503144655,0.1964735516372796,0.975,0.3270440251572327,0.8962937062937063
16,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
                       max_depth=50, max_features='log2', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=10,
                       min_weight_fraction_leaf=0.0, n_estimators=10000,
                       n_jobs=-1, oob_score=False, random_state=None, verbose=0,
                       warm_start=False)","{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100, 'n_jobs': -1}",2014-01-01,2010-01-01,2013-01-01,2014-01-01,2014-01-01,0.10037641154328733,1.0,0.0875,0.16091954022988506,0.8,0.15,0.2526315789473684,0.5128205128205128,0.25,0.3361344537815126,0.4050632911392405,0.4,0.4025157232704402,0.31446540880503143,0.625,0.41841004184100417,0.2928870292887029,0.875,0.43887147335423193,0.1984924623115578,0.9875,0.3305439330543933,0.8847018828451884
17,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
                       max_depth=50, max_features='log2', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=10,
                       min_weight_fraction_leaf=0.0, n_estimators=10000,
                       n_jobs=-1, oob_score=False, random_state=None, verbose=0,
                       warm_start=False)","{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 10000, 'n_jobs': -1}",2014-01-01,2010-01-01,2013-01-01,2014-01-01,2014-01-01,0.10037641154328733,1.0,0.0875,0.16091954022988506,0.8,0.15,0.2526315789473684,0.5641025641025641,0.275,0.3697478991596639,0.4177215189873418,0.4125,0.41509433962264153,0.3081761006289308,0.6125,0.4100418410041841,0.2928870292887029,0.875,0.43887147335423193,0.1984924623115578,0.9875,0.3305439330543933,0.8820345188284519
18,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
                       max_depth=50, max_features='log2', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=10,
                       min_weight_fraction_leaf=0.0, n_estimators=10000,
                       n_jobs=-1, oob_score=False, random_state=None, verbose=0,
                       warm_start=False)","{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100, 'n_jobs': -1}",2014-01-01,2010-01-01,2013-01-01,2014-01-01,2014-01-01,0.10037641154328733,0.8571428571428571,0.075,0.13793103448275862,0.8,0.15,0.2526315789473684,0.5384615384615384,0.2625,0.3529411764705882,0.4430379746835443,0.4375,0.44025157232704404,0.3081761006289308,0.6125,0.4100418410041841,0.2928870292887029,0.875,0.43887147335423193,0.1984924623115578,0.9875,0.3305439330543933,0.8781032078103208
19,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
                       max_depth=50, max_features='log2', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=10,
                       min_weight_fraction_leaf=0.0, n_estimators=10000,
                       n_jobs=-1, oob_score=False, random_state=None, verbose=0,
                       warm_start=False)","{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 10000, 'n_jobs': -1}",2014-01-01,2010-01-01,2013-01-01,2014-01-01,2014-01-01,0.10037641154328733,1.0,0.0875,0.16091954022988506,0.8,0.15,0.2526315789473684,0.5641025641025641,0.275,0.3697478991596639,0.4177215189873418,0.4125,0.41509433962264153,0.31446540880503143,0.625,0.41841004184100417,0.2928870292887029,0.875,0.43887147335423193,0.1984924623115578,0.9875,0.3305439330543933,0.8820170850767085
20,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
                       max_depth=50, max_features='log2', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=10,
                       min_weight_fraction_leaf=0.0, n_estimators=10000,
                       n_jobs=-1, oob_score=False, random_state=None, verbose=0,
                       warm_start=False)","{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100, 'n_jobs': -1}",2014-01-01,2010-01-01,2013-01-01,2014-01-01,2014-01-01,0.10037641154328733,1.0,0.0875,0.16091954022988506,0.7333333333333333,0.1375,0.23157894736842105,0.5384615384615384,0.2625,0.3529411764705882,0.3670886075949367,0.3625,0.36477987421383645,0.3270440251572327,0.65,0.4351464435146443,0.26359832635983266,0.7875,0.39498432601880884,0.1984924623115578,0.9875,0.3305439330543933,0.8689940725244074
21,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
                       max_depth=50, max_features='log2', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=10,
                       min_weight_fraction_leaf=0.0, n_estimators=10000,
                       n_jobs=-1, oob_score=False, random_state=None, verbose=0,
                       warm_start=False)","{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 10000, 'n_jobs': -1}",2014-01-01,2010-01-01,2013-01-01,2014-01-01,2014-01-01,0.10037641154328733,1.0,0.0875,0.16091954022988506,0.7333333333333333,0.1375,0.23157894736842105,0.5128205128205128,0.25,0.3361344537815126,0.379746835443038,0.375,0.37735849056603776,0.31446540880503143,0.625,0.41841004184100417,0.26359832635983266,0.7875,0.39498432601880884,0.1984924623115578,0.9875,0.3305439330543933,0.8697960251046025
22,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
                       max_depth=50, max_features='log2', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=10,
                       min_weight_fraction_leaf=0.0, n_estimators=10000,
                       n_jobs=-1, oob_score=False, random_state=None, verbose=0,
                       warm_start=False)","{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 100, 'n_jobs': -1}",2014-01-01,2010-01-01,2013-01-01,2014-01-01,2014-01-01,0.10037641154328733,1.0,0.0875,0.16091954022988506,0.7333333333333333,0.1375,0.23157894736842105,0.5128205128205128,0.25,0.3361344537815126,0.4050632911392405,0.4,0.4025157232704402,0.32075471698113206,0.6375,0.42677824267782427,0.26359832635983266,0.7875,0.39498432601880884,0.1984924623115578,0.9875,0.3305439330543933,0.8672855648535566
23,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
                       max_depth=50, max_features='log2', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=10,
                       min_weight_fraction_leaf=0.0, n_estimators=10000,
                       n_jobs=-1, oob_score=False, random_state=None, verbose=0,
                       warm_start=False)","{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 10000, 'n_jobs': -1}",2014-01-01,2010-01-01,2013-01-01,2014-01-01,2014-01-01,0.10037641154328733,1.0,0.0875,0.16091954022988506,0.7333333333333333,0.1375,0.23157894736842105,0.5128205128205128,0.25,0.3361344537815126,0.3924050632911392,0.3875,0.38993710691823896,0.32075471698113206,0.6375,0.42677824267782427,0.26359832635983266,0.7875,0.39498432601880884,0.1984924623115578,0.9875,0.3305439330543933,0.8694996513249652
24,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
                       max_depth=50, max_features='log2', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=10,
                       min_weight_fraction_leaf=0.0, n_estimators=10000,
                       n_jobs=-1, oob_score=False, random_state=None, verbose=0,
                       warm_start=False)","{'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100, 'n_jobs': -1}",2014-01-01,2010-01-01,2013-01-01,2014-01-01,2014-01-01,0.10037641154328733,1.0,0.0875,0.16091954022988506,0.8666666666666667,0.1625,0.27368421052631575,0.5641025641025641,0.275,0.3697478991596639,0.4810126582278481,0.475,0.4779874213836478,0.3522012578616352,0.7,0.4686192468619247,0.29707112970711297,0.8875,0.445141065830721,0.20100502512562815,1.0,0.3347280334728034,0.9025889121338911
25,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
                       max_depth=50, max_features='log2', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=10,
                       min_weight_fraction_leaf=0.0, n_estimators=10000,
                       n_jobs=-1, oob_score=False, random_state=None, verbose=0,
                       warm_start=False)","{'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 10000, 'n_jobs': -1}",2014-01-01,2010-01-01,2013-01-01,2014-01-01,2014-01-01,0.10037641154328733,1.0,0.0875,0.16091954022988506,0.8,0.15,0.2526315789473684,0.5128205128205128,0.25,0.3361344537815126,0.46835443037974683,0.4625,0.4654088050314466,0.34591194968553457,0.6875,0.46025104602510464,0.30962343096234307,0.925,0.463949843260188,0.20100502512562815,1.0,0.3347280334728034,0.9033908647140866
26,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
                       max_depth=50, max_features='log2', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=10,
                       min_weight_fraction_leaf=0.0, n_estimators=10000,
                       n_jobs=-1, oob_score=False, random_state=None, verbose=0,
                       warm_start=False)","{'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100, 'n_jobs': -1}",2014-01-01,2010-01-01,2013-01-01,2014-01-01,2014-01-01,0.10037641154328733,0.8571428571428571,0.075,0.13793103448275862,0.7333333333333333,0.1375,0.23157894736842105,0.5897435897435898,0.2875,0.38655462184873945,0.46835443037974683,0.4625,0.4654088050314466,0.3333333333333333,0.6625,0.4435146443514644,0.2928870292887029,0.875,0.43887147335423193,0.20100502512562815,1.0,0.3347280334728034,0.893331589958159
27,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
                       max_depth=50, max_features='log2', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=10,
                       min_weight_fraction_leaf=0.0, n_estimators=10000,
                       n_jobs=-1, oob_score=False, random_state=None, verbose=0,
                       warm_start=False)","{'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 10000, 'n_jobs': -1}",2014-01-01,2010-01-01,2013-01-01,2014-01-01,2014-01-01,0.10037641154328733,1.0,0.0875,0.16091954022988506,0.7333333333333333,0.1375,0.23157894736842105,0.5384615384615384,0.2625,0.3529411764705882,0.4810126582278481,0.475,0.4779874213836478,0.33962264150943394,0.675,0.45188284518828453,0.301255230125523,0.9,0.45141065830721006,0.20100502512562815,1.0,0.3347280334728034,0.895842050209205
28,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
                       max_depth=50, max_features='log2', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=10,
                       min_weight_fraction_leaf=0.0, n_estimators=10000,
                       n_jobs=-1, oob_score=False, random_state=None, verbose=0,
                       warm_start=False)","{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100, 'n_jobs': -1}",2014-01-01,2010-01-01,2013-01-01,2014-01-01,2014-01-01,0.10037641154328733,1.0,0.0875,0.16091954022988506,0.7333333333333333,0.1375,0.23157894736842105,0.5128205128205128,0.25,0.3361344537815126,0.4430379746835443,0.4375,0.44025157232704404,0.33962264150943394,0.675,0.45188284518828453,0.3054393305439331,0.9125,0.4576802507836991,0.20100502512562815,1.0,0.3347280334728034,0.9037308228730823
29,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
                       max_depth=50, max_features='log2', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=10,
                       min_weight_fraction_leaf=0.0, n_estimators=10000,
                       n_jobs=-1, oob_score=False, random_state=None, verbose=0,
                       warm_start=False)","{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 10000, 'n_jobs': -1}",2014-01-01,2010-01-01,2013-01-01,2014-01-01,2014-01-01,0.10037641154328733,1.0,0.0875,0.16091954022988506,0.6666666666666666,0.125,0.21052631578947367,0.5384615384615384,0.2625,0.3529411764705882,0.45569620253164556,0.45,0.45283018867924535,0.34591194968553457,0.6875,0.46025104602510464,0.30962343096234307,0.925,0.463949843260188,0.20100502512562815,1.0,0.3347280334728034,0.9014121338912133
