,model_type,clf,parameters,split_date,min_year_in_train,max_year_in_train,min_year_in_test,max_year_in_test,random_baseline,p_at_1,recall_at_1,f1_at_1,p_at_2,recall_at_2,f1_at_2,p_at_5,recall_at_5,f1_at_5,p_at_10,recall_at_10,f1_at_10,p_at_20,recall_at_20,f1_at_20,p_at_30,recall_at_30,f1_at_30,p_at_50,recall_at_50,f1_at_50,auc-roc
0,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='warn',
          n_jobs=None, penalty='l2', random_state=None, solver='warn',
          tol=0.0001, verbose=0, warm_start=False)","{'C': 1e-05, 'penalty': 'l1'}",2013-01-01,2010-01-01,2012-01-01,2013-01-01,2013-01-01,0.10062893081761007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1092436974789916,0.325,0.16352201257861634,0.19899244332493704,0.9875,0.3312368972746331,0.5
1,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='warn',
          n_jobs=None, penalty='l2', random_state=None, solver='warn',
          tol=0.0001, verbose=0, warm_start=False)","{'C': 1e-05, 'penalty': 'l2'}",2013-01-01,2010-01-01,2012-01-01,2013-01-01,2013-01-01,0.10062893081761007,0.7142857142857143,0.0625,0.11494252873563218,0.6,0.1125,0.18947368421052632,0.38461538461538464,0.1875,0.2521008403361345,0.27848101265822783,0.275,0.27672955974842767,0.27044025157232704,0.5375,0.35983263598326354,0.24789915966386555,0.7375,0.37106918238993714,0.1889168765743073,0.9375,0.3144654088050315,0.8186888111888112
2,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='warn',
          n_jobs=None, penalty='l2', random_state=None, solver='warn',
          tol=0.0001, verbose=0, warm_start=False)","{'C': 0.001, 'penalty': 'l1'}",2013-01-01,2010-01-01,2012-01-01,2013-01-01,2013-01-01,0.10062893081761007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1092436974789916,0.325,0.16352201257861634,0.19899244332493704,0.9875,0.3312368972746331,0.5
3,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='warn',
          n_jobs=None, penalty='l2', random_state=None, solver='warn',
          tol=0.0001, verbose=0, warm_start=False)","{'C': 0.001, 'penalty': 'l2'}",2013-01-01,2010-01-01,2012-01-01,2013-01-01,2013-01-01,0.10062893081761007,0.7142857142857143,0.0625,0.11494252873563218,0.6666666666666666,0.125,0.21052631578947367,0.4358974358974359,0.2125,0.2857142857142857,0.3924050632911392,0.3875,0.38993710691823896,0.32075471698113206,0.6375,0.42677824267782427,0.2815126050420168,0.8375,0.4213836477987421,0.19395465994962216,0.9625,0.32285115303983225,0.8645804195804196
4,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='warn',
          n_jobs=None, penalty='l2', random_state=None, solver='warn',
          tol=0.0001, verbose=0, warm_start=False)","{'C': 0.1, 'penalty': 'l1'}",2013-01-01,2010-01-01,2012-01-01,2013-01-01,2013-01-01,0.10062893081761007,0.8571428571428571,0.075,0.13793103448275862,0.8666666666666667,0.1625,0.27368421052631575,0.6666666666666666,0.325,0.4369747899159664,0.5569620253164557,0.55,0.5534591194968553,0.37735849056603776,0.75,0.5020920502092051,0.29831932773109243,0.8875,0.44654088050314467,0.1964735516372796,0.975,0.3270440251572327,0.9060926573426574
5,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='warn',
          n_jobs=None, penalty='l2', random_state=None, solver='warn',
          tol=0.0001, verbose=0, warm_start=False)","{'C': 0.1, 'penalty': 'l2'}",2013-01-01,2010-01-01,2012-01-01,2013-01-01,2013-01-01,0.10062893081761007,0.7142857142857143,0.0625,0.11494252873563218,0.6666666666666666,0.125,0.21052631578947367,0.6410256410256411,0.3125,0.42016806722689076,0.5443037974683544,0.5375,0.5408805031446542,0.33962264150943394,0.675,0.45188284518828453,0.2773109243697479,0.825,0.4150943396226415,0.19395465994962216,0.9625,0.32285115303983225,0.8797377622377622
6,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='warn',
          n_jobs=None, penalty='l2', random_state=None, solver='warn',
          tol=0.0001, verbose=0, warm_start=False)","{'C': 1, 'penalty': 'l1'}",2013-01-01,2010-01-01,2012-01-01,2013-01-01,2013-01-01,0.10062893081761007,0.8571428571428571,0.075,0.13793103448275862,0.6666666666666666,0.125,0.21052631578947367,0.5641025641025641,0.275,0.3697478991596639,0.4810126582278481,0.475,0.4779874213836478,0.32075471698113206,0.6375,0.42677824267782427,0.24369747899159663,0.725,0.36477987421383645,0.17380352644836272,0.8625,0.28930817610062887,0.8246503496503497
7,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='warn',
          n_jobs=None, penalty='l2', random_state=None, solver='warn',
          tol=0.0001, verbose=0, warm_start=False)","{'C': 1, 'penalty': 'l2'}",2013-01-01,2010-01-01,2012-01-01,2013-01-01,2013-01-01,0.10062893081761007,0.5714285714285714,0.05,0.09195402298850575,0.5333333333333333,0.1,0.16842105263157897,0.41025641025641024,0.2,0.2689075630252101,0.3670886075949367,0.3625,0.36477987421383645,0.2830188679245283,0.5625,0.3765690376569038,0.226890756302521,0.675,0.339622641509434,0.1712846347607053,0.85,0.28511530398322854,0.7825524475524477
8,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='warn',
          n_jobs=None, penalty='l2', random_state=None, solver='warn',
          tol=0.0001, verbose=0, warm_start=False)","{'C': 10, 'penalty': 'l1'}",2013-01-01,2010-01-01,2012-01-01,2013-01-01,2013-01-01,0.10062893081761007,0.2857142857142857,0.025,0.04597701149425287,0.2,0.0375,0.0631578947368421,0.2564102564102564,0.125,0.1680672268907563,0.17721518987341772,0.175,0.1761006289308176,0.20125786163522014,0.4,0.26778242677824265,0.18487394957983194,0.55,0.27672955974842767,0.14357682619647355,0.7125,0.2389937106918239,0.6712937062937063
9,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='warn',
          n_jobs=None, penalty='l2', random_state=None, solver='warn',
          tol=0.0001, verbose=0, warm_start=False)","{'C': 10, 'penalty': 'l2'}",2013-01-01,2010-01-01,2012-01-01,2013-01-01,2013-01-01,0.10062893081761007,0.2857142857142857,0.025,0.04597701149425287,0.2,0.0375,0.0631578947368421,0.28205128205128205,0.1375,0.18487394957983194,0.22784810126582278,0.225,0.22641509433962267,0.20754716981132076,0.4125,0.2761506276150627,0.18907563025210083,0.5625,0.2830188679245283,0.1561712846347607,0.775,0.259958071278826,0.7056993006993008
10,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 1, 'max_features': None, 'min_samples_split': 2}",2013-01-01,2010-01-01,2012-01-01,2013-01-01,2013-01-01,0.10062893081761007,0.2857142857142857,0.025,0.04597701149425287,0.13333333333333333,0.025,0.04210526315789474,0.10256410256410256,0.05,0.06722689075630252,0.5443037974683544,0.5375,0.5408805031446542,0.27672955974842767,0.55,0.36820083682008375,0.18487394957983194,0.55,0.27672955974842767,0.20151133501259447,1.0,0.3354297693920335,0.7498251748251749
11,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 1, 'max_features': None, 'min_samples_split': 5}",2013-01-01,2010-01-01,2012-01-01,2013-01-01,2013-01-01,0.10062893081761007,0.2857142857142857,0.025,0.04597701149425287,0.13333333333333333,0.025,0.04210526315789474,0.10256410256410256,0.05,0.06722689075630252,0.5443037974683544,0.5375,0.5408805031446542,0.27672955974842767,0.55,0.36820083682008375,0.18487394957983194,0.55,0.27672955974842767,0.20151133501259447,1.0,0.3354297693920335,0.7498251748251749
12,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 1, 'max_features': None, 'min_samples_split': 10}",2013-01-01,2010-01-01,2012-01-01,2013-01-01,2013-01-01,0.10062893081761007,0.2857142857142857,0.025,0.04597701149425287,0.13333333333333333,0.025,0.04210526315789474,0.10256410256410256,0.05,0.06722689075630252,0.5443037974683544,0.5375,0.5408805031446542,0.27672955974842767,0.55,0.36820083682008375,0.18487394957983194,0.55,0.27672955974842767,0.20151133501259447,1.0,0.3354297693920335,0.7498251748251749
13,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_split': 2}",2013-01-01,2010-01-01,2012-01-01,2013-01-01,2013-01-01,0.10062893081761007,0.14285714285714285,0.0125,0.022988505747126436,0.06666666666666667,0.0125,0.02105263157894737,0.3333333333333333,0.1625,0.2184873949579832,0.16455696202531644,0.1625,0.16352201257861637,0.08176100628930817,0.1625,0.10878661087866108,0.14285714285714285,0.425,0.21383647798742136,0.20151133501259447,1.0,0.3354297693920335,0.5658653846153846
14,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_split': 5}",2013-01-01,2010-01-01,2012-01-01,2013-01-01,2013-01-01,0.10062893081761007,0.14285714285714285,0.0125,0.022988505747126436,0.06666666666666667,0.0125,0.02105263157894737,0.02564102564102564,0.0125,0.01680672268907563,0.012658227848101266,0.0125,0.012578616352201257,0.20754716981132076,0.4125,0.2761506276150627,0.28991596638655465,0.8625,0.43396226415094347,0.20151133501259447,1.0,0.3354297693920335,0.8067744755244756
15,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_split': 10}",2013-01-01,2010-01-01,2012-01-01,2013-01-01,2013-01-01,0.10062893081761007,0.14285714285714285,0.0125,0.022988505747126436,0.06666666666666667,0.0125,0.02105263157894737,0.3333333333333333,0.1625,0.2184873949579832,0.16455696202531644,0.1625,0.16352201257861637,0.08176100628930817,0.1625,0.10878661087866108,0.14285714285714285,0.425,0.21383647798742136,0.20151133501259447,1.0,0.3354297693920335,0.5714597902097902
16,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 1, 'max_features': 'log2', 'min_samples_split': 2}",2013-01-01,2010-01-01,2012-01-01,2013-01-01,2013-01-01,0.10062893081761007,0.14285714285714285,0.0125,0.022988505747126436,0.13333333333333333,0.025,0.04210526315789474,0.2564102564102564,0.125,0.1680672268907563,0.12658227848101267,0.125,0.12578616352201258,0.06289308176100629,0.125,0.08368200836820085,0.14285714285714285,0.425,0.21383647798742136,0.20151133501259447,1.0,0.3354297693920335,0.5527097902097903
17,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 1, 'max_features': 'log2', 'min_samples_split': 5}",2013-01-01,2010-01-01,2012-01-01,2013-01-01,2013-01-01,0.10062893081761007,0.14285714285714285,0.0125,0.022988505747126436,0.06666666666666667,0.0125,0.02105263157894737,0.02564102564102564,0.0125,0.01680672268907563,0.24050632911392406,0.2375,0.2389937106918239,0.2138364779874214,0.425,0.28451882845188287,0.14285714285714285,0.425,0.21383647798742136,0.20151133501259447,1.0,0.3354297693920335,0.654458041958042
18,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 1, 'max_features': 'log2', 'min_samples_split': 10}",2013-01-01,2010-01-01,2012-01-01,2013-01-01,2013-01-01,0.10062893081761007,0.14285714285714285,0.0125,0.022988505747126436,0.4666666666666667,0.0875,0.14736842105263157,0.1794871794871795,0.0875,0.11764705882352941,0.08860759493670886,0.0875,0.0880503144654088,0.0440251572327044,0.0875,0.058577405857740586,0.13025210084033614,0.3875,0.1949685534591195,0.20151133501259447,1.0,0.3354297693920335,0.5381555944055944
19,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 5, 'max_features': None, 'min_samples_split': 2}",2013-01-01,2010-01-01,2012-01-01,2013-01-01,2013-01-01,0.10062893081761007,0.14285714285714285,0.0125,0.022988505747126436,0.06666666666666667,0.0125,0.02105263157894737,0.10256410256410256,0.05,0.06722689075630252,0.1518987341772152,0.15,0.1509433962264151,0.22012578616352202,0.4375,0.29288702928870297,0.23109243697478993,0.6875,0.3459119496855346,0.15113350125944586,0.75,0.25157232704402516,0.6195367132867133
20,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 5, 'max_features': None, 'min_samples_split': 5}",2013-01-01,2010-01-01,2012-01-01,2013-01-01,2013-01-01,0.10062893081761007,0.14285714285714285,0.0125,0.022988505747126436,0.06666666666666667,0.0125,0.02105263157894737,0.1282051282051282,0.0625,0.08403361344537814,0.34177215189873417,0.3375,0.339622641509434,0.22012578616352202,0.4375,0.29288702928870297,0.23109243697478993,0.6875,0.3459119496855346,0.15113350125944586,0.75,0.25157232704402516,0.6323863636363636
21,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 5, 'max_features': None, 'min_samples_split': 10}",2013-01-01,2010-01-01,2012-01-01,2013-01-01,2013-01-01,0.10062893081761007,0.14285714285714285,0.0125,0.022988505747126436,0.13333333333333333,0.025,0.04210526315789474,0.28205128205128205,0.1375,0.18487394957983194,0.13924050632911392,0.1375,0.13836477987421383,0.2641509433962264,0.525,0.3514644351464435,0.25210084033613445,0.75,0.3773584905660377,0.16876574307304787,0.8375,0.2809224318658281,0.6899562937062937
22,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2}",2013-01-01,2010-01-01,2012-01-01,2013-01-01,2013-01-01,0.10062893081761007,0.7142857142857143,0.0625,0.11494252873563218,0.4,0.075,0.1263157894736842,0.28205128205128205,0.1375,0.18487394957983194,0.2911392405063291,0.2875,0.2893081761006289,0.2389937106918239,0.475,0.3179916317991632,0.18907563025210083,0.5625,0.2830188679245283,0.17632241813602015,0.875,0.29350104821802936,0.7489160839160839
23,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 5}",2013-01-01,2010-01-01,2012-01-01,2013-01-01,2013-01-01,0.10062893081761007,0.14285714285714285,0.0125,0.022988505747126436,0.06666666666666667,0.0125,0.02105263157894737,0.28205128205128205,0.1375,0.18487394957983194,0.25316455696202533,0.25,0.25157232704402516,0.31446540880503143,0.625,0.41841004184100417,0.28991596638655465,0.8625,0.43396226415094347,0.1889168765743073,0.9375,0.3144654088050315,0.820034965034965
24,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10}",2013-01-01,2010-01-01,2012-01-01,2013-01-01,2013-01-01,0.10062893081761007,0.2857142857142857,0.025,0.04597701149425287,0.13333333333333333,0.025,0.04210526315789474,0.28205128205128205,0.1375,0.18487394957983194,0.4430379746835443,0.4375,0.44025157232704404,0.32075471698113206,0.6375,0.42677824267782427,0.2647058823529412,0.7875,0.39622641509433965,0.16876574307304787,0.8375,0.2809224318658281,0.7650262237762238
25,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 2}",2013-01-01,2010-01-01,2012-01-01,2013-01-01,2013-01-01,0.10062893081761007,0.42857142857142855,0.0375,0.06896551724137931,0.6,0.1125,0.18947368421052632,0.358974358974359,0.175,0.23529411764705882,0.17721518987341772,0.175,0.1761006289308176,0.0880503144654088,0.175,0.11715481171548117,0.2773109243697479,0.825,0.4150943396226415,0.20151133501259447,1.0,0.3354297693920335,0.8140122377622377
26,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 5}",2013-01-01,2010-01-01,2012-01-01,2013-01-01,2013-01-01,0.10062893081761007,0.14285714285714285,0.0125,0.022988505747126436,0.5333333333333333,0.1,0.16842105263157897,0.28205128205128205,0.1375,0.18487394957983194,0.2911392405063291,0.2875,0.2893081761006289,0.29559748427672955,0.5875,0.3933054393305439,0.24369747899159663,0.725,0.36477987421383645,0.18387909319899245,0.9125,0.3060796645702306,0.7349737762237761
27,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 10}",2013-01-01,2010-01-01,2012-01-01,2013-01-01,2013-01-01,0.10062893081761007,0.5714285714285714,0.05,0.09195402298850575,0.6,0.1125,0.18947368421052632,0.41025641025641024,0.2,0.2689075630252101,0.20253164556962025,0.2,0.2012578616352201,0.27044025157232704,0.5375,0.35983263598326354,0.18487394957983194,0.55,0.27672955974842767,0.19395465994962216,0.9625,0.32285115303983225,0.7722115384615384
28,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_split': 2}",2013-01-01,2010-01-01,2012-01-01,2013-01-01,2013-01-01,0.10062893081761007,0.14285714285714285,0.0125,0.022988505747126436,0.06666666666666667,0.0125,0.02105263157894737,0.02564102564102564,0.0125,0.01680672268907563,0.16455696202531644,0.1625,0.16352201257861637,0.22641509433962265,0.45,0.301255230125523,0.21008403361344538,0.625,0.31446540880503143,0.20151133501259447,1.0,0.3354297693920335,0.688277972027972
29,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_split': 5}",2013-01-01,2010-01-01,2012-01-01,2013-01-01,2013-01-01,0.10062893081761007,0.14285714285714285,0.0125,0.022988505747126436,0.06666666666666667,0.0125,0.02105263157894737,0.02564102564102564,0.0125,0.01680672268907563,0.20253164556962025,0.2,0.2012578616352201,0.22641509433962265,0.45,0.301255230125523,0.21008403361344538,0.625,0.31446540880503143,0.20151133501259447,1.0,0.3354297693920335,0.6785314685314684
30,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_split': 10}",2013-01-01,2010-01-01,2012-01-01,2013-01-01,2013-01-01,0.10062893081761007,0.14285714285714285,0.0125,0.022988505747126436,0.26666666666666666,0.05,0.08421052631578949,0.28205128205128205,0.1375,0.18487394957983194,0.13924050632911392,0.1375,0.13836477987421383,0.25157232704402516,0.5,0.3347280334728034,0.21428571428571427,0.6375,0.32075471698113206,0.20151133501259447,1.0,0.3354297693920335,0.7268006993006993
31,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2}",2013-01-01,2010-01-01,2012-01-01,2013-01-01,2013-01-01,0.10062893081761007,0.14285714285714285,0.0125,0.022988505747126436,0.06666666666666667,0.0125,0.02105263157894737,0.28205128205128205,0.1375,0.18487394957983194,0.25316455696202533,0.25,0.25157232704402516,0.27044025157232704,0.5375,0.35983263598326354,0.19747899159663865,0.5875,0.29559748427672955,0.12594458438287154,0.625,0.20964360587002095,0.6402360139860139
32,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 5}",2013-01-01,2010-01-01,2012-01-01,2013-01-01,2013-01-01,0.10062893081761007,0.14285714285714285,0.0125,0.022988505747126436,0.06666666666666667,0.0125,0.02105263157894737,0.3333333333333333,0.1625,0.2184873949579832,0.27848101265822783,0.275,0.27672955974842767,0.24528301886792453,0.4875,0.3263598326359833,0.2857142857142857,0.85,0.42767295597484273,0.181360201511335,0.9,0.3018867924528302,0.8145716783216783
33,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 10}",2013-01-01,2010-01-01,2012-01-01,2013-01-01,2013-01-01,0.10062893081761007,0.2857142857142857,0.025,0.04597701149425287,0.4,0.075,0.1263157894736842,0.3333333333333333,0.1625,0.2184873949579832,0.3291139240506329,0.325,0.32704402515723274,0.25157232704402516,0.5,0.3347280334728034,0.19327731092436976,0.575,0.2893081761006289,0.11838790931989925,0.5875,0.1970649895178197,0.5971328671328671
34,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_split': 2}",2013-01-01,2010-01-01,2012-01-01,2013-01-01,2013-01-01,0.10062893081761007,0.14285714285714285,0.0125,0.022988505747126436,0.06666666666666667,0.0125,0.02105263157894737,0.3333333333333333,0.1625,0.2184873949579832,0.25316455696202533,0.25,0.25157232704402516,0.2389937106918239,0.475,0.3179916317991632,0.18487394957983194,0.55,0.27672955974842767,0.13350125944584382,0.6625,0.22222222222222224,0.6355332167832167
